x,y,z,intensity,t,reflectivity,ring,ambient,range
-2.1476383,5.0780377,-1.8209941,597.0,9674744,22,90,7854,5820
-2.0673301,4.9730687,-1.7776667,785.0,9720864,29,90,9415,5685
-2.0253081,4.957607,-1.7673966,836.0,9769144,31,90,8193,5653
-1.9835541,4.9418173,-1.7571263,790.0,9819384,29,90,9394,5621
-1.941723,4.9248223,-1.7465352,855.0,9868096,32,90,9452,5588
-1.9049665,4.9198647,-1.7404373,883.0,9916256,34,90,9560,5569
-1.8616084,4.896938,-1.7279204,867.0,9964056,32,90,9777,5530
-1.8176099,4.871004,-1.7144408,845.0,10013016,30,90,9597,5488
-1.7772592,4.8536086,-1.7041706,859.0,10066416,31,90,9665,5456
-1.7375114,4.8367934,-1.6942214,910.0,10115016,34,90,9829,5425
-1.698037,4.8196745,-1.6842722,913.0,10160296,34,90,9760,5394
-1.6631712,4.814786,-1.6788161,879.0,10212976,32,90,9917,5377
-1.6293412,4.812342,-1.6743228,974.0,10261936,35,90,10194,5363
-1.5932165,4.8024745,-1.6672621,925.0,10306176,33,90,9785,5341
-1.5569814,4.791445,-1.6598804,944.0,10359496,34,90,10055,5318
-1.5218042,4.7828593,-1.6534616,963.0,10406656,35,90,9882,5298
-1.4884824,4.7794485,-1.6489683,1057.0,10457896,39,90,9544,5284
-1.4549836,4.7749033,-1.6441542,1050.0,10507056,39,90,9402,5269
-1.4205137,4.766497,-1.6380563,938.0,10552296,33,90,9569,5250
-1.3880582,4.764213,-1.6342049,961.0,10598976,34,90,9495,5238
-1.3585398,4.7717295,-1.633884,654.0,10648776,20,90,4331,5237
-1.3366014,4.806435,-1.6431913,26.0,10699656,1,90,720,5266
-1.3013715,4.793525,-1.6358097,19.0,10746856,1,90,773,5243
-1.2714489,4.799589,-1.6351677,42.0,10798896,1,90,782,5241
-1.2362833,4.785294,-1.6274651,45.0,10847056,1,90,558,5217
-1.1948586,4.7450347,-1.6107761,14.0,10895616,1,90,573,5165
-1.1666247,4.755956,-1.6120598,25.0,10942616,1,90,673,5169
-1.1369802,4.7611823,-1.6114179,17.0,10994816,1,90,711,5167
-1.1015217,4.7413177,-1.6021105,48.0,11042696,1,90,1428,5138
-1.0552773,4.6722383,-1.5757931,267.0,11091776,7,90,3651,5056
-1.0156137,4.6286736,-1.5584623,803.0,11138176,25,90,6191,5002
-0.9864032,4.631113,-1.5571785,963.0,11186248,33,90,8748,4998
-0.95470667,4.6213117,-1.5517224,1066.0,11235528,36,90,8884,4981
-0.924471,4.6177964,-1.5485129,1032.0,11284728,34,90,8237,4971
-0.89467543,4.615944,-1.5459454,950.0,11336928,30,90,8170,4963
-0.86581135,4.618554,-1.5449826,1003.0,11380488,32,90,7413,4960
-0.83644176,4.6181884,-1.543057,869.0,11434448,26,90,5584,4954
-0.8059659,4.611106,-1.5388846,417.0,11478968,11,90,2836,4941
-0.78632635,4.6673284,-1.5565366,64.0,11530888,1,90,1000,4996
-0.7742285,4.773963,-1.5915195,38.0,11579008,1,90,594,5105
-0.7503288,4.8132467,-1.6033944,44.0,11625768,1,90,444,5142
-0.72878385,4.871148,-1.6216881,49.0,11675568,1,90,365,5199
-0.7029208,4.9036527,-1.6313164,72.0,11726088,1,90,405,5229
-0.75144476,5.480228,-1.827092,34.0,11773528,1,90,424,5839
-0.728271,5.5645556,-1.8543723,87.0,11820568,2,90,359,5924
-0.65446204,5.5269895,-1.838646,58.0,11917888,1,90,334,5875
-0.62053674,5.530901,-1.838646,84.0,11970528,2,90,335,5875
-0.5598743,5.283144,-1.752954,90.0,12020208,2,90,517,5608
-0.5238647,5.250669,-1.7407582,96.0,12068168,2,90,654,5570
-0.48809782,5.2160664,-1.7279204,105.0,12115608,3,90,700,5530
-0.45145229,5.166128,-1.7099476,100.0,12165448,2,90,681,5474
-0.4238981,5.219775,-1.7272786,68.0,12212528,1,90,654,5528
-0.38247496,5.097614,-1.684914,29.0,12260088,1,90,617,5396
-0.34139153,4.9581385,-1.6367725,31.0,12309128,1,90,615,5246
-0.29110458,5.1482325,-1.6999984,18.0,12409688,1,90,586,5443
-0.26396638,5.237889,-1.7298461,22.0,12457168,1,90,880,5536
-0.23304357,5.2668486,-1.7391535,70.0,12507680,2,90,1779,5565
-0.20304595,5.328749,-1.7596939,117.0,12554920,3,90,2039,5629
-0.17055902,5.336521,-1.7619405,24.0,12605160,1,90,814,5636
-0.13692273,5.3033834,-1.7503865,12.0,12651160,1,90,646,5600
-0.00587659,4.746359,-1.5610298,7.0,12849440,1,90,632,5010
0.022653,4.6175017,-1.5173814,70.0,12900000,1,90,1323,4874
0.050710276,4.5917053,-1.508716,797.0,12946640,24,90,5714,4847
0.0788835,4.5913076,-1.508716,848.0,12995560,26,90,6356,4847
0.10709734,4.592631,-1.5093578,854.0,13043000,26,90,5548,4849
0.1353304,4.593781,-1.5099998,967.0,13091720,31,90,6593,4851
0.16378208,4.600436,-1.5125673,797.0,13140480,23,90,4756,4859
0.23279727,5.583482,-1.8463486,179.0,13187720,5,90,598,5899
0.26732266,5.5876245,-1.8482744,156.0,13239200,4,90,545,5905
0.29763782,5.5121117,-1.8232408,105.0,13286080,3,90,517,5827
0.33088756,5.5007277,-1.8200313,107.0,13339360,3,90,522,5817
0.35071063,5.2878504,-1.7484609,18.0,13383560,1,90,582,5594
0.3807616,5.252537,-1.7372278,36.0,13434560,1,90,707,5559
0.41364962,5.2585993,-1.7401164,22.0,13480840,1,90,572,5568
0.44718507,5.271062,-1.7452514,16.0,13531000,1,90,492,5584
0.47686547,5.238979,-1.7353022,11.0,13583200,1,90,502,5553
0.50945926,5.240668,-1.7369069,13.0,13630520,1,90,425,5558
0.54471534,5.26759,-1.7471771,19.0,13679280,1,90,414,5590
0.58073276,5.2980423,-1.758731,29.0,13725520,1,90,484,5626
0.61562204,5.3150773,-1.7657918,27.0,13773120,1,90,462,5648
0.64982617,5.3243623,-1.770285,40.0,13826112,1,90,443,5662
0.6827241,5.3221536,-1.770927,27.0,13872512,1,90,425,5664
0.7120907,5.293459,-1.7625824,13.0,13920232,1,90,393,5638
0.7457434,5.2974305,-1.7654709,26.0,13970392,1,90,417,5647
0.7767208,5.2824473,-1.7619405,32.0,14018952,1,90,469,5636
0.80983514,5.2822633,-1.7635452,44.0,14067032,1,90,545,5641
0.8268816,5.1808586,-1.7304881,20.0,14115032,1,90,365,5538
0.8481313,5.1121507,-1.7086638,16.0,14164312,1,90,391,5470
0.86600155,5.028445,-1.6817045,12.0,14217272,1,90,394,5386
0.9027126,4.8823915,-1.6351677,10.0,14311432,1,90,380,5241
0.93413967,4.726923,-1.5854214,9.0,14412872,1,90,456,5086
0.99091613,4.857524,-1.6326002,191.0,14456872,5,90,1451,5233
0.96442294,4.5834894,-1.5398475,16.0,14510232,1,90,388,4944
0.99914247,4.608032,-1.5504386,24.0,14557272,1,90,292,4977
1.0267798,4.5990415,-1.5494758,12.0,14608632,1,90,314,4974
1.0590032,4.610194,-1.5555737,9.0,14657512,1,90,347,4993
1.08988,4.6146708,-1.5594251,12.0,14703392,1,90,362,5005
1.1190668,4.6115785,-1.5607089,19.0,14749992,1,90,493,5009
1.1400228,4.5752153,-1.5504386,35.0,14799912,1,90,578,4977
1.174402,4.5929103,-1.5591041,29.0,14850592,1,90,452,5004
1.2042413,4.592031,-1.5613507,17.0,14897792,1,90,464,5011
1.2228163,4.5488825,-1.548834,23.0,14949352,1,90,582,4972
1.2376419,4.4938087,-1.5321449,143.0,14998432,3,90,755,4920
1.2685306,4.497981,-1.5363171,539.0,15046072,14,90,909,4933
1.3037153,4.5165033,-1.5456245,858.0,15094104,25,90,1863,4962
1.3351551,4.5211368,-1.5501177,950.0,15145424,30,90,4986,4976
1.3650596,4.520113,-1.5526853,970.0,15193464,31,90,7829,4984
1.3955598,4.5207024,-1.5558947,921.0,15242224,30,90,7913,4994
1.4272571,4.5247006,-1.5603878,959.0,15288984,32,90,8279,5008
1.4599265,4.531184,-1.5658439,962.0,15336704,32,90,7868,5025
1.4909546,4.532038,-1.5693743,969.0,15385864,33,90,8194,5036
1.5229518,4.5353756,-1.5738676,958.0,15435224,32,90,8223,5050
1.5528989,4.532218,-1.5761142,921.0,15487104,31,90,8214,5057
1.583801,4.5315456,-1.5793235,934.0,15530464,31,90,8352,5067
1.6160241,4.5342336,-1.5838168,915.0,15584264,30,90,8389,5081
1.6509252,4.543818,-1.5908775,968.0,15628864,33,90,8379,5103
1.685347,4.5513678,-1.5972964,920.0,15681424,30,90,7865,5123
1.7172508,4.5515757,-1.6011478,859.0,15729304,28,90,6728,5135
1.748202,4.5489106,-1.6040362,838.0,15776504,26,90,5732,5144
1.7847037,4.560149,-1.6120598,444.0,15826264,12,90,1731,5169
1.8778123,4.7127786,-1.6717553,151.0,15875864,4,90,1860,5355
1.9757042,4.8714523,-1.7340183,300.0,15923984,9,90,3499,5549
2.059362,4.989696,-1.781839,173.0,15970384,5,90,2281,5698
-24.91384,5.0227222,-8.897452,27.0,2737104,21,91,2774,26942
-22.080553,5.16154,-7.9333344,53.0,2979224,30,91,4046,24038
-19.99064,5.1939244,-7.221866,40.0,3173024,17,91,3066,21895
-2.2975044,5.227349,-1.9620454,131.0,10359496,7,91,4373,6052
-2.1990368,5.088137,-1.903282,509.0,10406656,28,91,9520,5875
-2.1119747,4.9704843,-1.8531506,643.0,10457896,35,91,10037,5724
-2.0719674,4.960726,-1.8445187,643.0,10507056,34,91,9058,5698
-2.028571,4.9419413,-1.8325667,608.0,10552296,33,91,10149,5662
-1.9858369,4.9236865,-1.8209469,670.0,10598976,37,91,10183,5627
-1.9447963,4.9086013,-1.810655,710.0,10648776,39,91,10301,5596
-1.9036733,4.89232,-1.8000312,701.0,10699656,39,91,10471,5564
-1.8604623,4.8695536,-1.7870833,726.0,10746856,39,91,10454,5525
-1.821586,4.857038,-1.7781193,745.0,10798896,40,91,10555,5498
-1.7829338,4.8442297,-1.7691555,748.0,10847056,40,91,10447,5471
-1.7445076,4.8311305,-1.7601916,762.0,10895616,41,91,10764,5444
-1.708519,4.8239655,-1.7535516,776.0,10942616,42,91,10743,5424
-1.6714436,4.812978,-1.7455837,772.0,10994816,42,91,10816,5400
-1.6327394,4.7963614,-1.7356238,794.0,11042696,43,91,10795,5370
-1.5963969,4.7857146,-1.7279879,802.0,11091776,42,91,10688,5347
-1.5625966,4.781974,-1.7230079,900.0,11138176,48,91,10728,5332
-1.5277495,4.7744064,-1.7167,862.0,11186248,46,91,10047,5313
-1.4941852,4.770192,-1.7117201,851.0,11235528,45,91,10505,5298
-1.4610074,4.7666473,-1.7070721,871.0,11284728,46,91,10249,5284
-1.4276578,4.7619724,-1.7020922,844.0,11336928,44,91,10515,5269
-1.3917601,4.7480183,-1.6937922,685.0,11380488,34,91,7469,5244
-1.373282,4.7936387,-1.7074041,65.0,11434448,2,91,840,5285
-1.343333,4.8001585,-1.7067401,35.0,11478968,1,91,924,5283
-1.3138546,4.8083105,-1.7067401,48.0,11530888,2,91,909,5283
-1.2757939,4.7843885,-1.6951202,25.0,11579008,1,91,722,5248
-1.2385529,4.762007,-1.6841644,14.0,11625768,1,91,559,5215
-1.1741211,4.753043,-1.6755325,27.0,11726088,1,91,731,5189
-1.143164,4.7528224,-1.6728765,23.0,11773528,1,91,706,5181
-1.1141955,4.7606654,-1.6732085,30.0,11820568,1,91,620,5182
-1.0845435,4.765573,-1.6725445,18.0,11873008,1,91,716,5180
-1.0583487,4.785951,-1.6775244,31.0,11917888,1,91,824,5195
-1.0279688,4.787744,-1.6758645,23.0,11970528,1,91,874,5190
-0.9966411,4.7847285,-1.6725445,15.0,12020208,1,91,851,5180
-0.966514,4.787056,-1.6712165,21.0,12068168,1,91,704,5176
-0.9349416,4.7817893,-1.6672325,16.0,12115608,1,91,1039,5164
-0.8633204,4.565028,-1.5875534,92.0,12165448,3,91,2627,4924
-0.8310335,4.5470457,-1.5792534,407.0,12212528,17,91,5697,4899
-0.80328244,4.552988,-1.5795854,789.0,12260088,37,91,8307,4900
-0.77453566,4.553182,-1.5779254,864.0,12309128,42,91,9403,4895
-0.7441305,4.5429573,-1.5726135,829.0,12360048,40,91,9183,4879
-0.7144704,4.5362577,-1.5686296,791.0,12409688,37,91,8677,4867
-0.68619734,4.5377584,-1.5676336,863.0,12457168,41,91,7663,4864
-0.65766054,4.537216,-1.5659736,643.0,12507680,28,91,5239,4859
-0.632547,4.560785,-1.5729455,241.0,12554920,9,91,2878,4880
-0.60916376,4.5991755,-1.5852294,32.0,12605160,1,91,1333,4917
-0.6922592,5.4786906,-1.8959781,19.0,12651160,1,91,912,5853
-0.6590823,5.486581,-1.8973061,23.0,12700560,1,91,817,5857
-0.6247602,5.484899,-1.8953141,59.0,12748880,2,91,755,5851
-0.56933105,5.2879434,-1.8242669,81.0,12800320,3,91,814,5637
-0.53716195,5.2941523,-1.8252629,55.0,12849440,2,91,862,5640
-0.50160146,5.2654243,-1.813975,98.0,12900000,4,91,952,5606
-0.4694528,5.270282,-1.814639,86.0,12946640,3,91,849,5608
-0.4372634,5.274943,-1.815303,62.0,12995560,2,91,902,5610
-0.40525314,5.282229,-1.816963,90.0,13043000,4,91,927,5615
-0.37377387,5.2977886,-1.8216109,115.0,13091720,5,91,1030,5629
-0.34095356,5.295276,-1.8199509,158.0,13140480,7,91,928,5624
-0.30595586,5.2548943,-1.805011,339.0,13187720,15,91,1570,5579
-0.2762454,5.3047132,-1.8219429,688.0,13239200,35,91,2256,5630
-0.24391106,5.3110194,-1.8236029,702.0,13286080,36,91,2971,5635
-0.21139508,5.314301,-1.8242669,633.0,13339360,32,91,2946,5637
-0.1797237,5.3428373,-1.8338947,136.0,13383560,6,91,1302,5666
-0.1466708,5.33441,-1.8305748,25.0,13434560,1,91,978,5656
-0.11297714,5.2918296,-1.815303,30.0,13480840,1,91,975,5610
-0.07868105,5.178301,-1.7751313,57.0,13531000,2,91,1186,5489
-0.04587534,5.073987,-1.7382798,65.0,13583200,2,91,1172,5378
-0.014314269,4.9590936,-1.6977762,50.0,13630520,2,91,1043,5256
0.01573667,4.8034472,-1.6429968,62.0,13679280,2,91,1004,5091
0.042713907,4.511797,-1.5404098,496.0,13725520,20,91,5283,4782
0.07067426,4.5303135,-1.5470498,802.0,13773120,38,91,6976,4802
0.098666936,4.5392256,-1.5503697,799.0,13826112,37,91,6352,4812
0.12626286,4.529105,-1.5470498,804.0,13872512,38,91,7299,4802
0.15395688,4.525417,-1.5460538,741.0,13920232,34,91,5497,4799
0.22176334,5.544231,-1.905274,85.0,13970392,3,91,598,5881
0.25646257,5.5578427,-1.910586,152.0,14018952,6,91,435,5897
0.28949144,5.53544,-1.903282,107.0,14067032,4,91,439,5875
0.32361388,5.5363846,-1.904278,96.0,14115032,4,91,414,5878
0.33893883,5.2424726,-1.801359,28.0,14164312,1,91,485,5568
0.3717587,5.249704,-1.804679,28.0,14217272,1,91,662,5578
0.40353322,5.2416806,-1.802687,15.0,14266512,1,91,522,5572
0.5004809,5.2389994,-1.804679,6.0,14412872,1,91,444,5578
0.53545946,5.263985,-1.814639,14.0,14456872,1,91,478,5608
0.5701604,5.2831106,-1.8226069,22.0,14510232,1,91,504,5632
0.63774925,5.299131,-1.8309067,15.0,14608632,1,91,514,5657
0.6741375,5.326003,-1.8418627,10.0,14657512,1,91,550,5690
0.70791584,5.3301826,-1.8448507,26.0,14703392,1,91,674,5699
0.74086636,5.3276076,-1.8455147,36.0,14749992,1,91,741,5701
0.76908875,5.2921534,-1.8345587,39.0,14799912,1,91,755,5668
0.7994362,5.2733436,-1.8295788,34.0,14850592,1,91,692,5653
0.8251901,5.2264056,-1.814639,17.0,14897792,1,91,526,5608
0.848421,5.1672497,-1.7953832,13.0,14949352,1,91,645,5550
0.8711151,5.1089377,-1.7764593,18.0,14998432,1,91,692,5493
0.8901456,4.695315,-1.6343648,16.0,15145424,1,91,623,5065
0.93205065,4.6063623,-1.6064771,16.0,15242224,1,91,985,4981
1.0065179,4.54237,-1.5898774,19.0,15385864,1,91,1335,4931
1.0180756,4.4643598,-1.5639817,143.0,15435224,5,91,2747,4853
1.0454493,4.458029,-1.5639817,453.0,15487104,19,91,5168,4853
1.0771871,4.469875,-1.5706215,770.0,15530464,36,91,7124,4873
1.1050451,4.465013,-1.5712855,835.0,15584264,40,91,8476,4875
1.1331153,4.4608917,-1.5722815,830.0,15628864,40,91,9142,4878
1.1621248,4.460246,-1.5746055,812.0,15681424,39,91,9227,4885
1.1909261,4.458501,-1.5765975,821.0,15729304,39,91,8509,4891
1.2207427,4.46021,-1.5799174,902.0,15776504,43,91,4952,4901
1.2511325,4.4635377,-1.5839014,909.0,15826264,42,91,2535,4913
1.2818683,4.467567,-1.5882174,967.0,15875864,46,91,2512,4926
1.3127007,4.4713864,-1.5925333,934.0,15923984,45,91,4944,4939
1.3425461,4.4713807,-1.5955213,936.0,15970384,47,91,9212,4948
1.3718888,4.4693727,-1.5978453,842.0,16023104,41,91,10063,4955
1.4035096,4.4743752,-1.6028252,816.0,16067624,39,91,9738,4970
1.4352434,4.4791574,-1.6078051,839.0,16120224,41,91,9909,4985
1.4659182,4.4801307,-1.6114571,891.0,16170544,46,91,9556,4996
1.4942743,4.473737,-1.6124531,811.0,16218784,40,91,9643,4999
1.5259461,4.4769874,-1.6171011,841.0,16266064,42,91,9562,5013
1.5598772,4.4862556,-1.624073,848.0,16315944,43,91,9345,5034
1.5924067,4.490829,-1.6293849,887.0,16362864,45,91,9741,5050
1.6218516,4.4862976,-1.6313769,816.0,16409936,41,91,10026,5056
1.6552052,4.492199,-1.6373528,794.0,16458576,39,91,8898,5074
1.6886921,4.497859,-1.6433288,785.0,16509576,39,91,8839,5092
1.7216381,4.501514,-1.6486408,854.0,16559096,43,91,9419,5108
1.7546923,4.5049334,-1.6539527,852.0,16606656,42,91,7621,5124
1.784383,4.499345,-1.6559446,915.0,16657136,46,91,7942,5130
1.826757,4.5250607,-1.6698885,747.0,16704096,36,91,8752,5172
1.9467856,4.7389517,-1.7555436,195.0,16754336,8,91,2901,5430
20.58677,7.7349825,-7.692637,73.0,23296456,36,91,4779,23313
24.914389,8.328916,-9.198241,27.0,23587336,27,91,4388,27848
-16.11425,5.2571435,-6.1548567,61.0,1269592,12,92,3397,18048
-2.1663127,5.0806575,-1.9732053,374.0,8061432,9,92,6871,5880
-2.090524,4.9872923,-1.9309351,811.0,8108952,22,92,8171,5757
-2.0445292,4.9626775,-1.9161578,798.0,8157512,20,92,7776,5714
-1.9971573,4.933334,-1.8996621,802.0,8207912,20,92,8456,5666
-1.9526478,4.909707,-1.8855721,875.0,8257992,23,92,8532,5625
-1.9129372,4.897096,-1.8759496,888.0,8305032,23,92,8872,5597
-1.8741264,4.8859377,-1.8670145,935.0,8355592,25,92,8810,5571
-1.8338737,4.870093,-1.856361,904.0,8403072,23,92,9015,5540
-1.7945361,4.8557014,-1.8463949,930.0,8453392,24,92,8837,5511
-1.7548057,4.8392453,-1.8357414,924.0,8499792,24,92,8990,5480
-1.7159731,4.824255,-1.8257753,907.0,8548832,23,92,9071,5451
-1.6770823,4.808085,-1.8154656,941.0,8598224,24,92,9107,5421
-1.6396674,4.7951756,-1.8065304,939.0,8649704,24,92,9112,5395
-1.6030698,4.78377,-1.7982825,956.0,8698184,25,92,9318,5371
-1.5669663,4.7729893,-1.7903783,867.0,8748264,21,92,9081,5348
-1.5330627,4.768206,-1.7848798,945.0,8794824,24,92,8829,5332
-1.4992771,4.763187,-1.7793813,964.0,8843824,24,92,8446,5316
-1.4678167,4.7651153,-1.776632,948.0,8891424,24,92,8421,5308
-1.4358487,4.765038,-1.7731954,928.0,8940304,23,92,8541,5298
-1.4034077,4.762946,-1.7690715,925.0,8989784,23,92,8684,5286
-1.3715649,4.762441,-1.7656349,865.0,9036264,21,92,8325,5276
-1.3456142,4.782522,-1.7701025,323.0,9087424,6,92,1542,5289
-1.3246778,4.8214836,-1.7817869,55.0,9134864,1,92,738,5323
-1.2807616,4.775994,-1.761511,23.0,9188104,1,92,799,5264
-1.2516694,4.784671,-1.7618546,36.0,9232544,1,92,782,5265
-1.2132653,4.756765,-1.7484518,15.0,9283864,1,92,683,5226
-1.1833782,4.7613854,-1.7474209,20.0,9330304,1,92,609,5223
-1.1514987,4.7576017,-1.743297,16.0,9380664,1,92,652,5211
-1.1214267,4.7609205,-1.7419224,35.0,9432184,1,92,778,5207
-1.0911485,4.763134,-1.7402041,16.0,9479664,1,92,785,5202
-1.060072,4.7614884,-1.7371111,14.0,9527624,1,92,686,5193
-1.0322199,4.7743297,-1.7395167,14.0,9574944,1,92,784,5200
-0.9982965,4.758511,-1.7312689,13.0,9622744,1,92,810,5176
-0.9703849,4.77099,-1.7336745,17.0,9674744,1,92,832,5183
-0.94127315,4.777776,-1.7340182,12.0,9720864,1,92,822,5184
-0.9098384,4.77239,-1.7298943,16.0,9769144,1,92,907,5172
-0.8769803,4.7584853,-1.7226775,26.0,9819384,1,92,867,5151
-0.84629244,4.7554545,-1.7195845,14.0,9868096,1,92,799,5142
-0.81788796,4.7651863,-1.7213027,19.0,9916256,1,92,762,5147
-0.7860431,4.754362,-1.7154605,14.0,9964056,1,92,779,5130
-0.6470937,4.6141024,-1.6570385,28.0,10160296,1,92,1315,4960
-0.601423,4.4876623,-1.608926,228.0,10212976,4,92,3567,4820
-0.5725758,4.4810205,-1.6051458,646.0,10261936,13,92,6218,4809
-0.54304546,4.467667,-1.5989599,941.0,10306176,21,92,7976,4791
-0.5148749,4.464384,-1.5965543,1020.0,10359496,24,92,8500,4784
-0.48656303,4.4590564,-1.5934614,982.0,10406656,22,92,8105,4775
-0.45890772,4.459155,-1.5924304,964.0,10457896,22,92,7861,4772
-0.43144867,4.4609523,-1.5920867,988.0,10507056,22,92,7336,4771
-0.40364954,4.458839,-1.5903684,909.0,10552296,20,92,6640,4766
-0.37573645,4.454681,-1.5879629,856.0,10598976,18,92,5113,4759
-0.34854063,4.458775,-1.5886501,650.0,10648776,13,92,3300,4761
-0.32110897,4.4598927,-1.5883064,275.0,10699656,5,92,1975,4760
-0.29361585,4.459905,-1.5876192,53.0,10746856,1,92,980,4758
-0.26255375,4.398812,-1.5645939,8.0,10798896,1,92,739,4691
-0.28119555,5.2678022,-1.8824792,54.0,10847056,1,92,661,5616
-0.25056735,5.306014,-1.8958819,154.0,10895616,3,92,703,5655
-0.21694641,5.281178,-1.8862594,744.0,10942616,17,92,764,5627
-0.18489037,5.2927337,-1.8900397,854.0,10994816,21,92,804,5638
-0.15249021,5.296585,-1.8910706,852.0,11042696,21,92,762,5641
-0.12021413,5.3077483,-1.894851,410.0,11091776,8,92,637,5652
-0.08584018,5.193831,-1.8529245,50.0,11138176,1,92,568,5530
-0.053915672,5.1886253,-1.8508625,30.0,11186248,1,92,627,5524
-0.02190819,5.140026,-1.8329922,95.0,11235528,1,92,635,5472
0.009445866,5.070571,-1.8075614,64.0,11284728,1,92,574,5398
0.039888933,4.994354,-1.779725,57.0,11336928,1,92,588,5317
0.07014031,4.9677234,-1.7701025,56.0,11380488,1,92,654,5289
0.092508644,4.5822563,-1.629202,86.0,11434448,1,92,1302,4879
0.11666359,4.4360967,-1.5759348,627.0,11478968,12,92,5741,4724
0.1440999,4.4418674,-1.5783403,856.0,11530888,18,92,6415,4731
0.17131491,4.439961,-1.5779967,780.0,11579008,16,92,5892,4730
0.19851196,4.437888,-1.577653,853.0,11625768,18,92,6357,4729
0.2259329,4.440338,-1.5790277,519.0,11675568,10,92,2297,4733
0.31733665,5.546081,-1.9848897,136.0,11726088,2,92,466,5914
0.3516612,5.548715,-1.986608,79.0,11773528,1,92,472,5919
0.38412094,5.52397,-1.9783602,127.0,11820568,2,92,391,5895
0.39760885,5.254646,-1.8804172,40.0,11873008,1,92,373,5610
0.43216288,5.2801847,-1.890727,44.0,11917888,1,92,352,5640
0.4624768,5.2540483,-1.8821355,16.0,11970528,1,92,328,5615
0.49506152,5.254851,-1.8835101,10.0,12020208,1,92,307,5619
0.52814615,5.2601233,-1.8866031,11.0,12068168,1,92,319,5628
0.56412154,5.291332,-1.8993185,21.0,12115608,1,92,359,5665
0.5970019,5.291503,-1.9006932,22.0,12165448,1,92,377,5669
0.6324751,5.312916,-1.909972,29.0,12212528,1,92,354,5696
0.66658926,5.3210473,-1.9144396,26.0,12260088,1,92,340,5709
0.70131963,5.3326836,-1.9202818,35.0,12309128,1,92,339,5726
0.735058,5.335722,-1.923031,24.0,12360048,1,92,358,5734
0.7679181,5.332041,-1.9233747,19.0,12409688,1,92,343,5735
0.69944674,4.4715314,-1.6082387,10.0,12507680,1,92,463,4818
0.7312682,4.494032,-1.6182048,10.0,12554920,1,92,500,4847
0.74026394,4.3802133,-1.577653,31.0,12605160,1,92,1059,4729
0.77169085,4.401484,-1.5872755,169.0,12651160,3,92,1946,4757
0.8000328,4.404057,-1.5900247,405.0,12700560,7,92,3431,4765
0.8263431,4.395374,-1.5886501,663.0,12748880,13,92,4867,4761
0.8541971,4.3948293,-1.5903684,819.0,12800320,17,92,6359,4766
0.8820755,4.3941083,-1.5920867,755.0,12849440,16,92,7103,4771
0.9116989,4.4014845,-1.596898,845.0,12900000,18,92,7395,4785
0.9402642,4.4031534,-1.5996473,795.0,12946640,17,92,7450,4793
0.96908695,4.4055543,-1.6027402,810.0,12995560,18,92,7494,4802
0.997558,4.405935,-1.6051458,824.0,13043000,18,92,7753,4809
1.0243597,4.3988166,-1.6048021,811.0,13091720,18,92,7854,4808
1.0530864,4.3997536,-1.6075515,793.0,13140480,18,92,8123,4816
1.0836632,4.407797,-1.61305,872.0,13187720,20,92,8107,4832
1.1141477,4.4147196,-1.6182048,831.0,13239200,19,92,8367,4847
1.1433406,4.4159803,-1.6212978,876.0,13286080,20,92,8166,4856
1.1718655,4.4143267,-1.6233598,875.0,13339360,20,92,7934,4862
1.2001659,4.411583,-1.6250781,841.0,13383560,19,92,6955,4867
1.2289823,4.4104667,-1.6274837,877.0,13434560,19,92,4466,4874
1.2580887,4.410065,-1.6302329,880.0,13480840,19,92,4562,4882
1.2890841,4.4157815,-1.6353879,874.0,13531000,20,92,6904,4897
1.3196577,4.419483,-1.6398554,813.0,13583200,18,92,7325,4910
1.3489503,4.418486,-1.6426047,742.0,13630520,16,92,6232,4918
1.3816463,4.4280505,-1.6494778,551.0,13679280,11,92,5075,4938
1.423376,4.4651084,-1.6670046,310.0,13725520,6,92,3641,4989
1.4463743,4.4428997,-1.6618496,193.0,13773120,3,92,2996,4974
1.4715296,4.4277053,-1.659444,343.0,13826112,6,92,3452,4967
1.5116735,4.456823,-1.6742214,563.0,13872512,12,92,4384,5010
1.5420702,4.456335,-1.677658,724.0,13920232,16,92,5730,5020
1.5734575,4.458298,-1.6821256,822.0,13970392,19,92,6795,5033
1.607158,4.466227,-1.6889988,826.0,14018952,19,92,7558,5053
1.639394,4.469502,-1.6941537,862.0,14067032,20,92,7979,5068
1.6717306,4.4725494,-1.6993085,809.0,14115032,19,92,8294,5083
1.7071805,4.483264,-1.7075564,791.0,14164312,18,92,6744,5107
1.7390811,4.4840827,-1.712024,851.0,14217272,20,92,7815,5120
1.7720929,4.487298,-1.7175225,794.0,14266512,18,92,7773,5136
1.8048584,4.4894056,-1.7226775,828.0,14311432,19,92,7779,5151
1.8380727,4.4921484,-1.728176,800.0,14363272,18,92,7695,5167
1.872835,4.498119,-1.7350491,756.0,14412872,18,92,7388,5187
1.9121436,4.514204,-1.7460463,363.0,14456872,7,92,2423,5219
20.710733,7.784725,-8.048765,79.0,20905232,23,92,3163,23559
22.670681,8.204966,-8.774918,46.0,21000352,18,92,2521,25672
23.625109,8.386632,-9.126139,44.0,21049592,21,92,3476,26694
24.200308,8.423884,-9.329241,48.0,21101072,23,92,3410,27285
